TransactionID,Amount,Time,UserID,Location,Merchant,Class
13317,22.02,4170,1252,NY,eBay,0
13318,65.32,59449,1487,WA,Walmart,0
13319,218.56,82321,1804,NY,Target,0
13320,83.56,41147,1563,FL,eBay,0
13321,114.42,44944,1914,FL,Target,0
13322,41.4,24714,1014,CA,Amazon,0
13323,84.73,49294,1894,TX,Target,0
13324,59.31,32711,1853,FL,eBay,0
13325,107.63,220,1339,WA,Amazon,0
13326,5.19,69776,1362,WA,eBay,0
13327,67.98,39769,1179,FL,Amazon,0
13328,35.1,61949,1588,NY,eBay,0
13329,39.48,77828,1214,CA,Amazon,0
13330,324.21,28604,1734,NY,eBay,0
13331,20.17,16771,1153,CA,Walmart,0
13332,37.29,61182,1044,FL,eBay,0
13333,71.31,76759,1351,NY,eBay,0
13334,198.8,32714,1020,FL,Walmart,0
13335,53.9,30429,1592,CA,Target,0
13336,136.21,38759,1988,WA,Amazon,0
13337,194.05,66095,1564,NY,eBay,0
13338,37.11,1839,1668,FL,Target,0
13339,49.88,67307,1943,CA,Costco,0
13340,44.09,24940,1981,WA,Target,0
13341,178.89,7676,1368,NY,Costco,0
13342,4.54,83988,1658,CA,Amazon,0
13343,36.88,16900,1693,NY,Costco,0
13344,113.76,61375,1077,NY,Walmart,0
13345,83.34,42180,1894,TX,Walmart,0
13346,57.32,66196,1118,FL,Target,0
13347,77.64,65913,1358,TX,Walmart,0
13348,22.01,11474,1854,NY,Walmart,0
13349,56.34,159,1616,CA,Target,0
13350,69.66,15929,1513,FL,eBay,0
13351,231.45,36942,1626,CA,Amazon,0
13352,30.22,2199,1502,CA,Costco,0
13353,202.37,12980,1031,WA,Target,0
13354,103.35,42997,1357,NY,Walmart,0
13355,2.06,43359,1061,CA,Costco,0
13356,128.96,46006,1096,NY,eBay,0
13357,3.62,6276,1377,TX,Amazon,0
13358,594.5,18372,1646,TX,Amazon,0
13359,206.07,8168,1495,CA,Walmart,0
13360,35.29,24966,1609,NY,eBay,0
13361,29.76,4915,1451,WA,Amazon,0
13362,48.04,39009,1214,FL,Costco,0
13363,44.03,48921,1083,TX,Costco,0
13364,46.58,64267,1405,TX,Walmart,0
13365,38.31,81733,1668,WA,eBay,0
13366,97.06,29011,1106,CA,Costco,0
13367,17.94,83474,1488,TX,Amazon,0
13368,187.07,4047,1356,TX,Costco,0
13369,167.35,16515,1130,FL,Amazon,0
13370,64.72,69215,1021,WA,eBay,0
13371,191.55,22737,1595,WA,Walmart,0
13372,28.39,84996,1600,NY,Walmart,0
13373,1.77,29048,1225,WA,Walmart,0
13374,96.55,12927,1105,FL,Target,0
13375,61.23,64565,1948,WA,Walmart,0
13376,83.74,34289,1860,NY,Walmart,0
13377,229.6,52421,1952,FL,Amazon,0
13378,350.41,49592,1393,TX,eBay,0
13379,100.64,75469,1870,CA,eBay,0
13380,144.42,85311,1100,TX,Costco,0
13381,8.75,14836,1807,NY,Walmart,0
13382,17.52,85641,1881,FL,eBay,0
13383,132.13,45078,1147,TX,eBay,0
13384,56.45,39543,1892,NY,eBay,1
13385,59.05,15953,1229,TX,eBay,0
13386,36.9,57027,1086,CA,Amazon,0
13387,93.49,74931,1522,TX,Walmart,0
13388,20.48,51039,1647,TX,eBay,0
13389,98.6,69806,1092,TX,Amazon,0
13390,19.09,73925,1803,NY,Target,0
13391,6.6,77253,1152,FL,Costco,0
13392,40.1,33512,1422,WA,Amazon,0
13393,26.28,21930,1353,NY,Costco,0
13394,219.81,49604,1878,WA,Costco,0
13395,5.65,3262,1607,WA,Target,0
13396,19.43,11213,1573,TX,Target,0
13397,79.57,24129,1872,CA,Target,0
13398,65.6,66034,1982,WA,Amazon,0
13399,4.69,60606,1916,WA,Target,0
13400,0.73,16524,1914,TX,eBay,0
13401,442.85,18098,1408,CA,Amazon,0
13402,107.54,76548,1086,TX,Walmart,0
13403,45.48,59811,1210,WA,Target,0
13404,63.57,49827,1900,NY,Amazon,0
13405,31,36273,1382,WA,Target,0
13406,42.29,62903,1594,NY,Costco,0
13407,104.71,69138,1738,FL,eBay,0
13408,214.4,23059,1523,CA,Costco,0
13409,20.35,41877,1870,FL,Target,0
13410,183.48,42782,1152,TX,Amazon,0
13411,12.96,22888,1004,WA,eBay,0
13412,24.21,28398,1075,FL,Costco,0
13413,3.79,10795,1410,CA,eBay,0
13414,15.18,83650,1003,NY,eBay,0
13415,249.26,77156,1371,NY,Target,0
13416,61.51,71512,1082,TX,eBay,0
13417,8.08,29232,1940,TX,Walmart,0
13418,321.21,13284,1430,WA,Walmart,0
13419,211.19,62630,1471,FL,Costco,0
13420,140.52,34574,1361,WA,Costco,0
13421,271.01,61702,1411,NY,Amazon,0
13422,24.86,65139,1992,NY,Target,0
13423,181.01,63683,1034,FL,Costco,0
13424,117.12,74081,1241,WA,Amazon,0
13425,203.84,33708,1655,TX,Costco,0
13426,159.41,7787,1907,FL,Amazon,0
13427,42.54,69481,1079,TX,Target,0
13428,148.9,28718,1074,FL,Target,0
13429,30.44,54000,1810,TX,Costco,0
13430,39.84,8421,1283,CA,Walmart,0
13431,11.42,77210,1726,NY,eBay,0
13432,273.45,30596,1757,FL,Costco,0
13433,34.39,54004,1237,CA,Amazon,0
13434,73.53,55611,1336,FL,Target,0
13435,49.65,62540,1530,NY,Costco,0
13436,321.71,73274,1970,NY,Target,0
13437,40.8,69308,1963,TX,Costco,0
13438,150.75,56887,1585,NY,Target,0
13439,193.39,12365,1890,NY,Walmart,0
13440,57.2,76334,1566,NY,Amazon,0
13441,47.51,39855,1082,WA,Costco,0
13442,137.73,64137,1675,WA,Target,0
13443,244.07,15775,1317,NY,Costco,0
13444,140.62,67520,1874,WA,Amazon,0
13445,25.76,38022,1678,FL,Costco,0
13446,219.2,65886,1627,CA,eBay,0
13447,49.03,66448,1296,CA,Target,0
13448,85.86,37213,1699,WA,Amazon,0
13449,178.04,58648,1766,CA,Walmart,0
13450,20.87,10715,1341,WA,eBay,0
13451,153.48,33059,1833,TX,Costco,0
13452,90.67,56902,1954,NY,Costco,0
13453,223.81,81314,1864,CA,eBay,0
13454,18.87,15223,1423,NY,Walmart,0
13455,54.59,33235,1986,CA,Walmart,0
13456,178.88,68813,1018,FL,Costco,0
13457,1.94,54513,1822,FL,Costco,0
13458,11.9,14641,1879,WA,Walmart,0
13459,466.34,54455,1813,NY,Walmart,0
13460,32.91,52727,1003,WA,Walmart,0
13461,371.08,11391,1466,TX,Costco,0
13462,20.15,20709,1189,WA,Target,0
13463,44.8,33832,1280,WA,eBay,0
13464,139.78,37656,1062,WA,Walmart,0
13465,107.23,11655,1965,CA,Costco,0
13466,87.02,13111,1878,CA,Amazon,0
13467,75.48,26269,1780,TX,Costco,0
13468,185.43,62275,1253,NY,Target,0
13469,26.78,64532,1626,FL,Target,0
13470,58.42,18778,1853,NY,Walmart,0
13471,16.9,46418,1771,FL,eBay,0
13472,90.62,65539,1001,CA,Costco,0
13473,28.84,62660,1066,WA,eBay,0
13474,40.62,38708,1877,TX,Amazon,0
13475,63.72,58865,1285,TX,eBay,0
13476,2.71,51129,1131,TX,eBay,0
13477,9.64,42434,1047,NY,Walmart,0
13478,115.81,74858,1554,CA,Amazon,0
13479,56.03,25977,1604,CA,Target,0
13480,200.09,59319,1940,WA,eBay,0
13481,118.64,78759,1992,NY,Amazon,0
13482,0.81,79702,1652,WA,Amazon,0
13483,95.9,83670,1046,FL,Target,0
13484,9.84,74872,1230,CA,Walmart,0
13485,151.84,26214,1735,TX,Amazon,0
13486,476.86,41108,1283,WA,Target,0
13487,75.76,31667,1548,FL,Costco,0
13488,114.82,20631,1027,TX,Amazon,0
13489,27.09,32421,1410,TX,Costco,0
13490,57.55,22419,1472,WA,Costco,0
13491,193.86,43313,1669,WA,Amazon,0
13492,18.32,67579,1901,WA,Target,0
13493,30.86,1702,1221,CA,Costco,0
13494,58.96,38715,1375,NY,Walmart,0
13495,124.57,43889,1008,WA,eBay,0
13496,47.14,12762,1901,CA,Costco,0
13497,262.74,34155,1412,NY,Costco,0
13498,9.92,13382,1470,FL,eBay,0
13499,46.33,29852,1069,NY,Target,0
13500,123.43,48843,1341,CA,Walmart,0
13501,25.62,54978,1065,CA,Walmart,0
13502,106.83,32130,1606,NY,Costco,0
13503,17.94,10188,1692,NY,Amazon,0
13504,5.76,28268,1069,CA,Amazon,0
13505,12.9,47898,1745,CA,Costco,0
13506,265.9,46618,1260,FL,Amazon,0
13507,80.24,25826,1531,CA,Walmart,0
13508,159.13,31995,1395,CA,Walmart,0
13509,40.44,4462,1357,TX,eBay,0
13510,89.81,34804,1357,TX,Walmart,0
13511,68.31,23173,1391,TX,Target,0
13512,291.39,49689,1375,WA,Walmart,0
13513,137.66,59496,1185,WA,Costco,0
13514,131.13,8982,1304,CA,Amazon,0
13515,4.75,72399,1063,TX,Amazon,0
13516,79.78,18332,1177,FL,Walmart,0
13517,62.92,79525,1234,FL,Walmart,0
13518,262.89,21488,1864,FL,Amazon,0
13519,29.75,86063,1761,CA,Amazon,0
13520,31.45,78483,1806,TX,Walmart,0
13521,52.99,44209,1039,CA,Target,0
13522,27.89,19232,1286,CA,Target,0
13523,13.83,53685,1258,FL,Amazon,0
13524,194.78,16545,1466,TX,eBay,0
13525,81.71,77640,1239,WA,Target,0
13526,197.59,57847,1502,NY,Costco,0
13527,177.87,13347,1583,CA,Amazon,0
13528,33.13,2634,1541,TX,Target,0
13529,79.35,5101,1350,NY,Walmart,0
13530,8.69,25970,1540,NY,eBay,0
13531,246.81,17893,1965,WA,Walmart,0
13532,51.8,18703,1311,WA,Walmart,0
13533,50.03,22489,1961,CA,eBay,0
13534,36.06,58098,1598,CA,Amazon,0
13535,61.74,36767,1107,TX,Walmart,0
13536,29,60186,1830,WA,Amazon,0
13537,46.98,81912,1029,WA,Amazon,0
13538,160.92,19733,1308,TX,Amazon,0
13539,179.73,76942,1485,WA,Walmart,0
13540,36.27,30659,1045,FL,Amazon,0
13541,63.3,49543,1358,NY,Walmart,0
13542,207,7951,1136,FL,Amazon,0
13543,5.41,64417,1774,NY,Costco,0
13544,219.95,84693,1574,TX,Walmart,0
13545,24.74,34006,1430,TX,Costco,0
13546,113.49,55864,1555,NY,Amazon,0
13547,87.36,740,1250,NY,Walmart,0
13548,80.51,77860,1432,NY,eBay,0
13549,196.16,31099,1846,NY,Costco,0
13550,10.71,9727,1206,CA,Target,0
13551,42.62,65904,1980,WA,Target,0
13552,77.27,26533,1445,WA,eBay,0
13553,166.75,30408,1058,TX,eBay,0
13554,24.39,65305,1205,CA,Target,0
13555,162.42,15038,1970,NY,Walmart,0
13556,51.02,50799,1330,CA,Amazon,0
13557,20.94,75759,1595,NY,Walmart,0
13558,142.29,49061,1524,WA,Target,0
13559,9.53,26254,1748,NY,Costco,0
13560,72.31,26722,1157,WA,Costco,0
13561,6.6,19208,1103,NY,Amazon,0
13562,44.07,60640,1358,TX,Amazon,0
13563,91.9,86090,1851,WA,Target,0
13564,81.22,55061,1364,TX,Target,0
13565,51.86,20165,1554,CA,Amazon,0
13566,56.05,19512,1178,NY,Costco,1
13567,25.72,75000,1357,CA,eBay,0
13568,60.86,1979,1263,NY,eBay,0
13569,306.3,6612,1754,WA,eBay,0
13570,190.01,26763,1548,NY,Costco,0
13571,15.69,6022,1873,FL,Walmart,0
13572,3.02,59750,1352,FL,Walmart,0
13573,271.09,75304,1857,FL,Costco,0
13574,74.81,28055,1363,TX,Walmart,0
13575,77.18,60889,1249,FL,eBay,0
13576,151.74,73368,1119,NY,Costco,0
13577,37.79,17639,1191,CA,Amazon,0
13578,65.76,61032,1806,TX,Costco,0
13579,346.3,299,1903,WA,Target,0
13580,111.52,84962,1061,TX,eBay,0
13581,16.69,83200,1209,CA,eBay,0
13582,14.3,13028,1806,FL,Target,0
13583,22.85,25437,1909,CA,eBay,0
13584,145.55,4589,1051,TX,Target,0
13585,35.01,73669,1721,TX,Target,0
13586,2.16,62645,1312,TX,eBay,0
13587,288.55,59917,1916,CA,Costco,0
13588,18.6,80995,1278,NY,Target,0
13589,0.96,19168,1387,NY,Amazon,0
13590,27.07,63845,1201,FL,Target,0
13591,26.79,72934,1938,WA,Amazon,0
13592,54.82,23092,1138,CA,Costco,0
13593,253.06,12377,1851,NY,Target,0
13594,211.35,74839,1018,FL,Target,0
13595,61.05,46635,1320,WA,Target,0
13596,52.92,55402,1094,FL,Amazon,0
13597,80.97,80801,1129,FL,Costco,0
13598,27.9,82433,1104,WA,eBay,0
13599,5.36,8312,1944,TX,Walmart,0
13600,280.06,84767,1196,NY,Target,0
13601,20.67,62263,1929,NY,Target,0
13602,22.11,33885,1259,WA,Target,0
13603,63.95,57848,1986,NY,eBay,0
13604,67.65,63494,1038,CA,Costco,0
13605,1.86,43951,1500,CA,Amazon,0
13606,16.01,40629,1816,CA,eBay,0
13607,47.51,35006,1130,WA,Costco,0
13608,115.12,79567,1153,FL,Walmart,0
13609,25.93,67969,1552,FL,Costco,0
13610,54.99,25378,1320,TX,Costco,0
13611,81.5,23393,1121,TX,Amazon,0
13612,219.46,7166,1755,CA,Costco,0
13613,39.46,67007,1756,CA,Costco,0
13614,14.34,74554,1143,WA,Target,0
13615,67.19,29616,1185,CA,Amazon,0
13616,137.33,30771,1546,CA,Costco,0
13617,11.64,17812,1210,CA,Costco,0
13618,55.28,54026,1399,NY,Target,0
13619,1.79,15029,1032,FL,Amazon,0
13620,3.41,69842,1158,NY,Walmart,0
13621,65.96,13177,1405,CA,Amazon,0
13622,35.41,69317,1828,CA,eBay,0
13623,186.5,26601,1363,NY,Costco,0
13624,92.17,18701,1979,NY,eBay,0
13625,60.5,6688,1703,WA,eBay,0
13626,52.41,17390,1965,WA,Walmart,0
13627,68.77,37879,1162,CA,Costco,0
13628,4.13,78221,1763,NY,Amazon,0
13629,223.3,32492,1550,WA,Target,0
13630,637.9,19671,1130,TX,Costco,0
13631,20.03,49790,1095,NY,eBay,0
13632,12.83,74220,1652,FL,eBay,0
13633,15.5,27574,1269,TX,Costco,0
13634,108.18,71261,1680,TX,Walmart,1
13635,108.31,11849,1903,NY,Amazon,0
13636,188.34,51327,1366,CA,Target,0
13637,139.36,31171,1786,FL,Walmart,0
13638,59.73,32651,1364,WA,Amazon,0
13639,94.9,6581,1909,WA,Costco,1
13640,116.57,64767,1970,CA,Walmart,0
13641,71.9,53695,1433,FL,Target,0
13642,64.56,5221,1610,FL,Amazon,0
13643,103.59,52900,1060,TX,Costco,0
13644,81.53,81663,1931,TX,Amazon,0
13645,103.27,5032,1322,FL,Target,0
13646,94.9,39194,1728,NY,Costco,0
13647,127.01,36777,1588,NY,eBay,0
13648,102.95,80631,1207,NY,eBay,0
13649,73.34,21707,1347,FL,Walmart,0
13650,114.51,30620,1044,WA,Costco,0
13651,59.69,71843,1346,NY,Costco,0
13652,27.66,35896,1713,WA,Walmart,0
13653,0.14,37069,1721,NY,Amazon,0
13654,82.09,71563,1839,FL,Walmart,0
13655,89.32,59539,1646,NY,Costco,0
13656,357.73,82866,1368,WA,eBay,0
13657,44.86,59337,1533,CA,Amazon,0
13658,50.11,68976,1357,WA,Costco,0
13659,22.54,1545,1494,CA,Target,0
13660,7.31,45612,1904,WA,eBay,0
13661,148.19,52659,1059,NY,eBay,0
13662,28.73,31480,1297,NY,Walmart,0
13663,93.88,32797,1058,WA,Costco,0
13664,116.4,28336,1423,NY,Costco,0
13665,63.72,80300,1230,NY,Walmart,0
13666,209.03,57872,1796,FL,Costco,0
13667,58.66,65661,1694,TX,Costco,0
13668,33.53,37676,1447,TX,eBay,0
13669,226.35,28432,1612,WA,Amazon,0
13670,197.73,6642,1625,TX,Target,0
13671,17.92,52410,1367,CA,Target,0
13672,2.63,41613,1553,WA,Amazon,0
13673,9.43,46416,1028,WA,Target,0
13674,33.76,51413,1987,CA,Amazon,0
13675,358.49,40721,1276,TX,Costco,0
13676,81.76,24866,1608,CA,Walmart,0
13677,46.72,76719,1702,NY,Costco,0
13678,219.57,60985,1378,WA,Walmart,0
13679,60.36,76305,1830,FL,Amazon,0
13680,37.87,10931,1985,CA,Costco,0
13681,283.39,18077,1037,WA,Amazon,0
13682,189.39,53796,1206,WA,eBay,0
13683,185.58,25895,1705,CA,Amazon,0
13684,71.8,68357,1651,FL,Costco,0
13685,155.8,52814,1288,WA,Walmart,0
13686,19.77,80290,1974,NY,eBay,0
13687,85.15,48793,1492,NY,Costco,0
13688,412.56,63848,1768,NY,Costco,0
13689,34.38,81754,1224,FL,Costco,0
13690,158.16,44189,1451,TX,eBay,0
13691,67.43,54346,1027,NY,Costco,0
13692,4.06,1395,1701,CA,Walmart,0
13693,143.98,52119,1756,TX,Costco,0
13694,18.46,3961,1333,CA,Target,0
13695,99.82,35382,1372,FL,Amazon,0
13696,8.96,17928,1826,NY,Target,0
13697,293.5,12093,1560,WA,Walmart,0
13698,34.49,80238,1300,NY,Walmart,0
13699,25.68,45457,1203,FL,Amazon,0
13700,13.83,7986,1378,NY,Walmart,0
13701,291.88,26726,1901,NY,Walmart,0
13702,124.45,78196,1114,NY,Costco,0
13703,135.35,53585,1019,FL,Amazon,0
13704,69.2,72570,1596,NY,Target,0
13705,64.38,58400,1911,WA,Costco,0
13706,11.66,64619,1395,WA,Costco,0
13707,82.06,13580,1764,TX,Target,0
13708,28.36,83016,1051,TX,Walmart,0
13709,377.86,59225,1659,TX,eBay,0
13710,159.25,1204,1185,TX,eBay,0
13711,53.27,24331,1684,WA,Walmart,0
13712,16.41,3583,1352,TX,Costco,0
13713,153.87,81792,1113,CA,Target,0
13714,13.02,44099,1513,FL,eBay,0
13715,20.99,7539,1545,FL,Costco,0
13716,23.76,44379,1281,WA,eBay,0
13717,81.39,56292,1672,FL,Target,0
13718,154.67,8223,1169,FL,Costco,0
13719,37.73,75696,1605,NY,Amazon,0
13720,8.85,84894,1759,TX,Costco,0
13721,62.46,31339,1320,TX,Amazon,0
13722,137.88,64590,1365,NY,Walmart,0
13723,25.06,11522,1519,WA,Target,0
13724,24.84,28014,1832,CA,eBay,0
13725,294.18,44082,1109,WA,Walmart,0
13726,308.25,73834,1905,CA,Walmart,0
13727,465.29,52945,1543,CA,Costco,0
13728,164.85,65737,1562,NY,Costco,0
13729,20.85,73492,1952,WA,Amazon,0
13730,23.82,7385,1679,TX,Amazon,0
13731,41.59,64552,1577,WA,Walmart,0
13732,38.29,71543,1542,WA,Walmart,0
13733,313.56,34562,1958,CA,Costco,0
13734,155.62,66944,1323,CA,Costco,0
13735,128.74,916,1951,TX,eBay,0
13736,20.57,65226,1011,TX,Target,0
13737,240.27,53583,1798,CA,eBay,0
13738,175.95,73314,1022,WA,Target,0
13739,17.87,71882,1160,CA,Walmart,0
13740,204.93,35934,1263,FL,Costco,0
13741,31.78,16448,1701,FL,eBay,0
13742,8.43,53471,1379,CA,Target,0
13743,106.95,36418,1752,TX,Amazon,0
13744,106.08,14715,1079,CA,Target,0
13745,9.97,34783,1270,WA,Target,0
13746,38.4,25897,1424,FL,Costco,0
13747,493.57,22698,1615,NY,eBay,0
13748,113.45,41572,1435,TX,Walmart,0
13749,130.96,8843,1921,NY,eBay,0
13750,23.94,31551,1077,TX,Walmart,0
13751,8.21,27442,1523,NY,Amazon,0
13752,32.42,26696,1794,NY,Costco,0
13753,28.62,4763,1110,CA,Target,0
13754,26.73,27771,1990,TX,eBay,0
13755,21.41,86029,1451,FL,eBay,0
13756,85.51,5535,1413,NY,Walmart,0
13757,39.77,32519,1259,CA,eBay,0
13758,171.67,12020,1821,WA,Target,0
13759,20.33,29745,1350,TX,Walmart,0
13760,62.48,30906,1929,TX,Target,0
13761,1.38,35896,1707,FL,Walmart,0
13762,65.72,11297,1851,NY,Target,0
13763,5.75,49689,1183,CA,Walmart,0
13764,380.42,57081,1657,NY,Costco,0
13765,156.35,54183,1174,CA,eBay,0
13766,67.36,59762,1711,FL,Target,0
13767,9.06,63573,1699,NY,Amazon,0
13768,89.76,26783,1617,WA,Costco,0
13769,142.2,81793,1954,FL,Costco,0
13770,21.16,46791,1385,FL,Target,0
13771,83.98,30086,1888,TX,Target,0
13772,168.31,83957,1584,CA,Amazon,0
13773,146.21,41922,1271,NY,Target,1
13774,162.45,1243,1725,CA,Amazon,0
13775,211.46,56269,1185,FL,Target,0
13776,277.55,42829,1651,NY,Amazon,0
13777,52.01,52282,1900,WA,Walmart,0
13778,84.11,21863,1166,CA,eBay,0
13779,156.38,32337,1142,CA,eBay,0
13780,119.45,24688,1492,WA,Target,0
13781,540.82,7974,1071,FL,Target,0
13782,1.38,9491,1343,CA,eBay,0
13783,43.87,2304,1498,TX,eBay,0
13784,32.99,29000,1146,TX,Amazon,0
13785,30.42,11498,1612,NY,Amazon,0
13786,25.17,77874,1500,WA,Walmart,0
13787,123.49,3814,1337,FL,Walmart,0
13788,8.86,29925,1084,TX,Amazon,0
13789,135.33,61224,1816,NY,Walmart,0
13790,118.23,78045,1890,NY,Costco,0
13791,28.88,37806,1806,CA,Amazon,0
13792,29.15,48793,1845,FL,Walmart,0
13793,99.12,13365,1142,TX,Walmart,0
13794,143.62,36549,1890,WA,Target,0
13795,209.14,34726,1310,CA,Target,0
13796,191.15,50448,1368,TX,Target,0
13797,334.91,39109,1706,NY,eBay,0
13798,87.08,63615,1695,WA,eBay,0
13799,239.31,9224,1812,NY,eBay,0
13800,165.29,70618,1970,CA,Amazon,0
13801,225.06,86242,1440,WA,Target,0
13802,1.17,59949,1066,WA,Target,0
13803,337.85,40069,1733,CA,Amazon,0
13804,64.16,47043,1773,NY,eBay,0
13805,160.04,80911,1837,WA,Walmart,0
13806,13.61,30934,1926,FL,Costco,0
13807,50.41,29526,1533,FL,Target,0
13808,31.67,19612,1340,NY,eBay,0
13809,34.48,83395,1677,WA,Walmart,0
13810,13.15,35175,1101,NY,Target,0
13811,163.87,43927,1313,FL,Target,0
13812,0.93,22073,1965,WA,Costco,0
13813,37.47,86257,1924,WA,eBay,0
13814,19.17,6572,1951,NY,Amazon,0
13815,88.93,3950,1109,WA,Walmart,0
13816,29.34,84578,1906,NY,Walmart,0
13817,29.98,55301,1431,TX,eBay,0
13818,67.01,10006,1341,TX,Walmart,0
13819,105.75,40253,1827,FL,Amazon,0
13820,12.93,85203,1178,FL,Walmart,0
13821,19.3,83216,1678,CA,eBay,0
13822,28.39,27731,1133,TX,Amazon,0
13823,364,34415,1029,TX,Costco,0
13824,50.61,47813,1874,CA,eBay,0
13825,91.38,57703,1472,NY,Costco,0
13826,27.65,74892,1995,TX,Walmart,0
13827,67.42,40860,1384,TX,Amazon,0
13828,7.7,22013,1597,FL,Walmart,0
13829,3.54,3244,1008,CA,eBay,0
13830,63.25,63440,1940,CA,Costco,0
13831,50.86,77428,1135,FL,Costco,0
13832,14.72,41462,1289,TX,Walmart,0
13833,116.35,79413,1975,WA,eBay,0
13834,494.82,22754,1978,CA,Walmart,0
13835,50.36,20588,1647,TX,Target,0
13836,97.97,62182,1651,NY,eBay,0
13837,329.62,58687,1042,CA,eBay,0
13838,178.1,60723,1104,FL,Amazon,0
13839,62.28,23638,1823,CA,Target,0
13840,133.75,785,1030,FL,Costco,0
13841,13.71,227,1681,NY,Walmart,0
13842,71.77,70483,1672,TX,Costco,0
13843,32.72,7477,1786,FL,eBay,0
13844,17.57,17211,1764,FL,Walmart,0
13845,55.56,79430,1218,NY,Costco,0
13846,14.04,28387,1983,WA,Walmart,0
13847,120.06,10217,1112,CA,Costco,0
13848,60.92,47488,1731,WA,Walmart,0
13849,75.75,11556,1694,CA,Costco,0
13850,15.83,77104,1259,NY,Costco,0
13851,15.06,26914,1011,NY,Walmart,0
13852,87.57,25704,1470,WA,Amazon,0
13853,420.04,22466,1339,NY,Walmart,0
13854,10.12,74018,1871,TX,Costco,0
13855,33.65,19932,1923,WA,Target,0
13856,203.61,73224,1245,FL,eBay,0
13857,7.5,65595,1249,FL,Amazon,0
13858,208.66,38199,1569,NY,Walmart,0
13859,74.29,28777,1508,NY,eBay,0
13860,52.47,19054,1303,CA,Amazon,0
13861,37.06,47192,1887,WA,Target,0
13862,35.26,3339,1891,WA,eBay,0
13863,36.5,84709,1512,TX,Walmart,0
13864,216.11,60534,1360,FL,Target,0
13865,128.66,45955,1714,FL,Walmart,0
13866,110.78,38316,1043,TX,eBay,0
13867,160.32,56670,1318,CA,Walmart,0
13868,29.72,30641,1606,TX,Target,0
13869,96.24,61745,1488,CA,Target,0
13870,61.63,19046,1293,CA,eBay,0
13871,152.53,16585,1508,CA,eBay,0
13872,37,7087,1520,NY,Costco,0
13873,103.05,41430,1773,NY,Target,0
13874,213.89,40711,1325,CA,Costco,0
13875,51.44,43316,1252,TX,Walmart,0
13876,6.89,78556,1307,TX,eBay,0
13877,72.58,43543,1322,TX,Amazon,0
13878,42.46,4471,1607,NY,Walmart,0
13879,111.54,61129,1866,CA,Costco,0
13880,301.66,27122,1911,FL,Target,0
13881,66.48,68659,1641,TX,eBay,0
13882,62.77,76869,1035,NY,eBay,0
13883,106.3,51459,1616,WA,Walmart,0
13884,10.93,38771,1710,CA,Walmart,0
13885,29.24,69326,1290,TX,eBay,0
13886,251.31,32036,1887,NY,Costco,0
13887,110.85,55087,1541,WA,Target,0
13888,1.35,35878,1940,CA,eBay,0
13889,22.89,1601,1941,FL,eBay,0
13890,114.83,11788,1604,CA,Walmart,0
13891,144.56,52929,1488,CA,Target,0
13892,183.17,21307,1960,TX,eBay,0
13893,34.56,27129,1235,CA,Walmart,0
13894,267.41,63869,1384,WA,Amazon,0
13895,80.51,12712,1360,WA,eBay,0
13896,119.25,22303,1952,CA,Amazon,0
13897,90.82,46515,1966,CA,Target,0
13898,13.1,16004,1706,WA,Target,0
13899,329.99,85698,1255,WA,eBay,0
13900,13.11,76025,1867,TX,Costco,0
13901,29.42,82099,1358,FL,Walmart,0
13902,168,20349,1542,WA,Walmart,0
13903,96.39,46059,1024,FL,Costco,0
13904,182.11,59056,1814,FL,Amazon,0
13905,72.51,57372,1951,WA,Target,0
13906,47.32,48805,1983,TX,eBay,0
13907,254.91,15685,1000,CA,Walmart,0
13908,3.69,41697,1357,NY,Walmart,0
13909,193.88,76653,1117,CA,eBay,0
13910,26.24,26009,1478,NY,eBay,0
13911,188.87,19678,1676,WA,Walmart,0
13912,14.99,36623,1458,CA,Walmart,0
13913,86.8,13369,1112,CA,Walmart,0
13914,219.02,35519,1194,NY,eBay,0
13915,64.16,74905,1651,TX,Amazon,0
13916,137.27,42256,1019,WA,Walmart,0
13917,163.31,78893,1285,WA,Amazon,0
13918,133.37,84419,1457,WA,Walmart,0
13919,259.47,1329,1742,CA,eBay,0
13920,59.21,31407,1447,FL,Costco,0
13921,19.01,51779,1590,NY,Amazon,0
13922,4.9,78074,1639,CA,Costco,0
13923,28.3,18834,1084,TX,Walmart,0
13924,15.45,47303,1575,TX,Walmart,0
13925,81.63,39825,1273,CA,eBay,0
13926,20.45,77167,1799,NY,Costco,0
13927,3.97,57017,1402,WA,Costco,0
13928,3.67,43327,1252,WA,Walmart,0
13929,178.12,69830,1605,FL,Target,0
13930,89.51,42424,1800,CA,Target,0
13931,44.33,59536,1957,FL,Costco,0
13932,224.65,83650,1661,TX,Costco,0
13933,7.28,73685,1364,WA,Amazon,0
13934,392.83,47246,1668,WA,Walmart,0
13935,95.79,60638,1727,FL,Target,0
13936,20.27,23577,1259,CA,eBay,0
13937,113.65,32175,1433,FL,Amazon,0
13938,144.13,63609,1971,TX,Target,0
13939,56.1,83949,1611,CA,Walmart,0
13940,197.78,58587,1121,TX,Walmart,0
13941,16.34,3766,1643,CA,Walmart,0
13942,32.69,39824,1516,FL,Target,0
13943,9.82,26056,1978,NY,Walmart,0
13944,23.68,8299,1744,FL,eBay,0
13945,27.28,36331,1678,CA,Walmart,0
